,trial,choice,reward,cumulative_reward,model_id,loglik
2376,77,1,1,61,3479,-0.024459639477620514
2377,78,1,1,62,3479,-0.023905065667668052
2378,79,1,1,63,3479,-0.023470192367396277
2379,80,1,1,64,3479,-0.023127792744577765
2380,81,1,1,65,3479,-0.022857322761171306
2381,82,1,1,66,3479,-0.022643113546604542
2382,83,0,0,66,3479,-3.806651421124315
2383,84,0,0,66,3479,-4.038625958570719
2384,85,1,1,67,3479,-0.014733447196608136
2385,86,0,0,67,3479,-4.2310036414861685
2386,87,1,1,68,3479,-0.012597513534490342
2387,88,1,1,69,3479,-0.012536546918078683
2388,89,1,0,69,3479,-0.012487965093470665
2389,90,1,1,70,3479,-0.033431536275127405
2390,91,0,0,70,3479,-3.610749270176982
2391,92,1,1,71,3479,-0.024310477426243853
2392,93,1,1,72,3479,-0.02072128060796157
2393,94,0,0,72,3479,-4.013737058474893
2394,95,0,0,72,3479,-4.10916137093097
2395,96,1,1,73,3479,-0.015329327510499063
2396,97,1,1,74,3479,-0.013832810658666959
2397,98,1,1,75,3479,-0.012740392596928168
2398,99,1,1,76,3479,-0.011928217315267439
2399,100,1,1,77,3479,-0.011315462211863591
2400,1,0,1,1,73564,-4.529221947596438
2401,2,0,1,2,73564,-3.6096288812335087
2402,3,0,1,3,73564,-2.890118618447531
2403,4,0,0,3,73564,-2.3351132391923017
2404,5,1,1,4,73564,-0.061861551754018765
2405,6,1,0,4,73564,-0.05985568453892203
2406,7,1,1,5,73564,-0.15092509088991354
2407,8,1,0,5,73564,-0.12274200541775566
2408,9,1,0,5,73564,-0.25999960092909746
2409,10,0,0,5,73564,-1.0098504537583428
2410,11,0,1,6,73564,-1.2927267832916283
2411,12,1,1,7,73564,-0.5520111481624476
2412,13,1,0,7,73564,-0.3780490315827656
2413,14,1,0,7,73564,-0.6175717123120464
2414,15,0,1,8,73564,-0.5378568311757039
2415,16,0,1,9,73564,-0.34919388823200354
2416,17,0,1,10,73564,-0.2411743366934641
2417,18,0,1,11,73564,-0.17716550458641933
2418,19,0,1,12,73564,-0.13755883214120188
2419,20,0,1,13,73564,-0.11198144523182202
2420,21,0,1,14,73564,-0.09481925472681187
2421,22,0,1,15,73564,-0.08292041882513637
2422,23,0,1,16,73564,-0.07444252294735466
2423,24,0,1,17,73564,-0.06826501957008771
2424,25,0,1,18,73564,-0.0636806899335654
2425,26,0,1,19,73564,-0.06022788528417302
2426,27,0,1,20,73564,-0.05759602087292397
2427,28,0,1,21,73564,-0.05557048259802548
2428,29,0,1,22,73564,-0.053999455886412404
2429,30,0,1,23,73564,-0.05277334231267685
2430,31,0,1,24,73564,-0.0518116236557917
2431,32,0,1,25,73564,-0.05105425725127618
2432,33,0,1,26,73564,-0.050455901493297976
2433,34,0,1,27,73564,-0.0499819529499365
2434,35,0,1,28,73564,-0.04960577024521998
2435,36,0,1,29,73564,-0.0493066925241072
2436,37,0,1,30,73564,-0.04906860097045383
2437,38,0,1,31,73564,-0.048878858702612174
2438,39,0,1,32,73564,-0.048727519088827075
2439,40,0,1,33,73564,-0.048606727659791994
2440,41,0,1,34,73564,-0.0485102657747558
2441,42,0,1,35,73564,-0.04843319949633931
2442,43,0,1,36,73564,-0.048371607493078596
2443,44,0,1,37,73564,-0.04832236892926053
2444,45,1,1,38,73564,-3.05472016818746
2445,46,1,0,38,73564,-2.4918429482937174
2446,47,0,1,39,73564,-0.05238361170312706
2447,48,1,0,39,73564,-2.975873100190333
2448,49,0,1,40,73564,-0.03490546392561681
2449,50,0,1,41,73564,-0.0348871232393385
2450,51,0,1,42,73564,-0.03487245154502616
2451,52,0,1,43,73564,-0.034860713783798035
2452,53,0,0,43,73564,-0.03485132255251502
2453,54,0,0,43,73564,-0.09187525159033155
2454,55,0,0,43,73564,-0.19384890732967255
2455,56,1,1,44,73564,-1.2431798203120001
2456,57,0,0,44,73564,-0.5821469227497018
2457,58,1,1,45,73564,-0.5647251786417024
2458,59,1,1,46,73564,-0.36813614013253393
2459,60,0,1,47,73564,-1.4916856397838236
2460,61,0,0,47,73564,-1.0687014290906227
2461,62,1,1,48,73564,-0.26911834327187484
2462,63,1,1,49,73564,-0.198345258260957
2463,64,1,1,50,73564,-0.15432060725181043
2464,65,1,1,51,73564,-0.12579223722975127
2465,66,1,1,52,73564,-0.10660612898993546
2466,67,0,0,52,73564,-2.418393561844127
2467,68,1,1,53,73564,-0.062150865777726334
2468,69,1,1,54,73564,-0.05573132345375447
2469,70,1,1,55,73564,-0.051062483716461236
2470,71,1,1,56,73564,-0.04760258189580889
2471,72,1,1,57,73564,-0.0449994132309501
2472,73,1,1,58,73564,-0.0430167672274671
2473,74,1,1,59,73564,-0.0414918231306857
2474,75,1,1,60,73564,-0.04030962820923218
2475,76,1,1,61,73564,-0.03938732447727781
2476,77,1,1,62,73564,-0.03866411507467875
2477,78,1,1,63,73564,-0.03809470929959756
2478,79,1,1,64,73564,-0.037644933424152364
2479,80,1,1,65,73564,-0.03728872417757368
2480,81,1,1,66,73564,-0.037006025961668625
2481,82,1,1,67,73564,-0.03678129197687295
2482,83,1,1,68,73564,-0.036602397393185326
2483,84,1,1,69,73564,-0.03645983919493149
2484,85,1,1,70,73564,-0.03634613912836984
2485,86,1,1,71,73564,-0.03625539297106253
2486,87,1,1,72,73564,-0.036182926833643596
2487,88,0,1,73,73564,-3.338777364891663
2488,89,1,0,73,73564,-0.06880416815595297
2489,90,0,1,74,73564,-1.8213336842952308
2490,91,1,1,75,73564,-0.2833634366889307
2491,92,0,0,75,73564,-1.5539139469601237
2492,93,1,1,76,73564,-0.14049204639614815
2493,94,1,1,77,73564,-0.1208790474087531
2494,95,1,1,78,73564,-0.10706864942104467
2495,96,1,1,79,73564,-0.09710656398636823
2496,97,1,1,80,73564,-0.08977588060728028
2497,98,1,1,81,73564,-0.0842929953582713
2498,99,1,1,82,73564,-0.08013754915478576
2499,100,1,1,83,73564,-0.07695428201954348
2500,1,0,1,1,26063,-2.6340446065678536
2501,2,0,1,2,26063,-2.145869667957801
2502,3,1,0,2,26063,-0.18544449223850368
2503,4,0,0,2,26063,-1.0501001645985
2504,5,0,1,3,26063,-1.5200038164193737
2505,6,0,1,4,26063,-1.1697311916426947
2506,7,0,1,5,26063,-0.9236597063639995
2507,8,0,1,6,26063,-0.7514298458385628
2508,9,0,1,7,26063,-0.63014883372152
2509,10,1,1,8,26063,-0.8688994830791539
2510,11,1,1,9,26063,-0.7466192959877289
2511,12,0,1,10,26063,-0.7301090162172964
2512,13,0,1,11,26063,-0.6523079767789876
2513,14,0,1,12,26063,-0.5944167719954552
2514,15,1,1,13,26063,-0.8590874270593346
2515,16,0,1,14,26063,-0.6132679250942137
2516,17,0,1,15,26063,-0.5773947536530011
2517,18,0,1,16,26063,-0.5498198371640055
2518,19,0,1,17,26063,-0.5284717555448204
2519,20,1,0,17,26063,-0.9147649220153742
2520,21,0,1,18,26063,-0.24358473852774348
2521,22,0,1,19,26063,-0.23658148648714364
2522,23,0,1,20,26063,-0.23110576457168136
2523,24,0,1,21,26063,-0.22680485780386297
2524,25,0,1,22,26063,-0.22341425111854119
2525,26,0,1,23,26063,-0.22073332610888852
2526,27,0,1,24,26063,-0.21860846397772724
2527,28,0,1,25,26063,-0.21692108598144133
2528,29,0,1,26,26063,-0.21557904641353706
2529,30,0,1,27,26063,-0.21451034301647834
2530,31,0,1,28,26063,-0.21365845710615586
2531,32,0,1,29,26063,-0.21297885863170482
2532,33,0,1,30,26063,-0.21243635672512748
2533,34,0,1,31,26063,-0.21200307254009484
2534,35,0,1,32,26063,-0.21165687593107776
2535,36,0,1,33,26063,-0.21138017177994858
2536,37,1,0,33,26063,-1.6588664281551613
2537,38,0,1,34,26063,-0.10955194648383637
2538,39,0,1,35,26063,-0.10945552155891793
2539,40,0,1,36,26063,-0.10937840810682627
2540,41,0,1,37,26063,-0.10931672929383253
2541,42,0,1,38,26063,-0.10926738988770451
2542,43,0,1,39,26063,-0.1092279174917114
2543,44,0,1,40,26063,-0.10919633645334392
2544,45,0,1,41,26063,-0.10917106757234608
2545,46,0,1,42,26063,-0.10915084823232057
2546,47,0,1,43,26063,-0.10913466873450141
2547,48,0,1,44,26063,-0.1091217215068896
2548,49,0,1,45,26063,-0.10911136055923952
2549,50,0,1,46,26063,-0.10910306910056344
2550,51,0,1,47,26063,-0.10909643366529771
2551,52,0,1,48,26063,-0.10909112343315903
2552,53,0,0,48,26063,-0.10908687369580428
2553,54,0,0,48,26063,-0.27215271457638535
2554,55,1,1,49,26063,-0.8911668871547823
2555,56,1,1,50,26063,-0.6596237309294636
2556,57,1,1,51,26063,-0.5076171995827425
2557,58,1,1,52,26063,-0.40656387507846725
2558,59,1,1,53,26063,-0.33797997332084223
2559,60,1,1,54,26063,-0.29033796159930275
2560,61,1,1,55,26063,-0.2564870142847317
2561,62,1,1,56,26063,-0.2319389840998114
2562,63,1,1,57,26063,-0.2138194632967203
2563,64,1,1,58,26063,-0.20024345481645361
2564,65,1,1,59,26063,-0.18994432805501482
2565,66,1,1,60,26063,-0.18205072612846632
2566,67,0,0,60,26063,-1.8242409041172165
2567,68,1,1,61,26063,-0.09666809568183096
2568,69,1,1,62,26063,-0.0939596556079217
2569,70,1,1,63,26063,-0.09184431566186231
2570,71,1,1,64,26063,-0.09018418902653533
2571,72,1,1,65,26063,-0.08887624376966526
2572,73,1,1,66,26063,-0.0878425488392055
2573,74,1,1,67,26063,-0.08702355284120558
2574,75,1,1,68,26063,-0.08637335968074934
2575,76,1,1,69,26063,-0.08585634688172554
2576,77,1,1,70,26063,-0.08544470487281998
2577,78,0,0,70,26063,-2.5059894232903317
2578,79,1,1,71,26063,-0.05188621143055963
2579,80,1,1,72,26063,-0.05172404486958093
2580,81,1,1,73,26063,-0.05159461472790998
2581,82,1,1,74,26063,-0.05149125590922117
2582,83,1,1,75,26063,-0.05140868060935916
2583,84,0,0,75,26063,-2.994794286912048
2584,85,1,1,76,26063,-0.03438012198615246
2585,86,1,1,77,26063,-0.03434449618556015
2586,87,1,1,78,26063,-0.034316010096559144
2587,88,1,1,79,26063,-0.03429322868850484
2588,89,1,0,79,26063,-0.034275006859711986
2589,90,0,1,80,26063,-2.448591168078624
2590,91,1,1,81,26063,-0.1697050830238863
2591,92,1,1,82,26063,-0.14104342915931187
2592,93,1,1,83,26063,-0.12142190618091171
2593,94,0,0,83,26063,-2.282666622403966
2594,95,0,0,83,26063,-2.7059119899689628
2595,96,1,1,84,26063,-0.04829065074411145
2596,97,1,1,85,26063,-0.04369288561530314
2597,98,1,1,86,26063,-0.040324238582630983
2598,99,1,1,87,26063,-0.03781277697030877
2599,100,1,1,88,26063,-0.035913932411060466
2600,1,1,1,1,93851,-0.034461985950041525
2601,2,1,0,1,93851,-0.03334165710710754
2602,3,1,0,1,93851,-0.08578117652210121
2603,4,0,0,1,93851,-1.8133279144943792
2604,5,1,1,2,93851,-0.135408391048929
2605,6,1,0,2,93851,-0.09489903760256746
2606,7,1,1,3,93851,-0.18226682047280385
2607,8,1,0,3,93851,-0.12109379653389048
2608,9,1,0,3,93851,-0.21962450085467217
2609,10,1,1,4,93851,-0.34493162582909015
2610,11,0,1,5,93851,-1.6782354486256614
2611,12,0,1,6,93851,-1.109799368806289
2612,13,0,1,7,93851,-0.7445422219959951
2613,14,0,1,8,93851,-0.5180082835196468
2614,15,0,1,9,93851,-0.37795165676142967
2615,16,1,0,9,93851,-1.3802660798469562
2616,17,0,1,10,93851,-0.18039045922133906
2617,18,0,1,11,93851,-0.14318367598798112
2618,19,0,1,12,93851,-0.11868615341845062
2619,20,0,1,13,93851,-0.10198176177182756
2620,21,0,1,14,93851,-0.09024677069462025
2621,22,0,1,15,93851,-0.08179581091736915
2622,23,0,1,16,93851,-0.07558461071952749
2623,24,0,1,17,93851,-0.070943182056531
2624,25,0,1,18,93851,-0.06742783413000242
2625,26,0,1,19,93851,-0.06473628783285451
2626,27,0,1,20,93851,-0.06265737726886608
2627,28,0,1,21,93851,-0.06104031547927497
2628,29,0,1,22,93851,-0.05977536585300787
2629,30,0,1,23,93851,-0.05878135521203387
2630,31,0,1,24,93851,-0.057997402280380556
2631,32,0,1,25,93851,-0.05737730960252115
2632,33,0,1,26,93851,-0.05688567872356865
2633,34,1,1,27,93851,-2.9017148081411483
2634,35,0,1,28,93851,-0.09818284818195541
2635,36,0,1,29,93851,-0.09765389139047972
2636,37,1,0,29,93851,-2.3788725273917803
2637,38,1,0,29,93851,-2.878647583799403
2638,39,0,1,30,93851,-0.037955808353075285
2639,40,0,1,31,93851,-0.03782076208977781
2640,41,0,1,32,93851,-0.03771302088885125
2641,42,0,1,33,93851,-0.037627009894036285
2642,43,0,1,34,93851,-0.03755831181521912
2643,44,0,1,35,93851,-0.03750341968578322
2644,45,0,1,36,93851,-0.03745954484729136
2645,46,0,1,37,93851,-0.0374244669937349
2646,47,0,1,38,93851,-0.03739641652288201
2647,48,0,1,39,93851,-0.03737398188488889
2648,49,0,1,40,93851,-0.03735603639101784
2649,50,0,1,41,93851,-0.03734168024937193
2650,51,0,1,42,93851,-0.03733019456580099
2651,52,0,1,43,93851,-0.03732100477961556
2652,53,0,0,43,93851,-0.03731365156004861
2653,54,1,1,44,93851,-2.3696480718150976
2654,55,1,1,45,93851,-1.7992633205230757
2655,56,1,1,46,93851,-1.3841835805038307
2656,57,1,1,47,93851,-1.0882185384472223
2657,58,0,0,47,93851,-0.5363835909023715
2658,59,1,1,48,93851,-0.490862751091262
2659,60,1,1,49,93851,-0.3952673794472451
2660,61,1,1,50,93851,-0.33018277128350676
2661,62,1,1,51,93851,-0.2848259613492824
2662,63,1,1,52,93851,-0.252502585366069
2663,64,1,1,53,93851,-0.22900083600822702
2664,65,1,1,54,93851,-0.21161479803103006
2665,66,1,1,55,93851,-0.1985639735598786
2666,67,1,1,56,93851,-0.188647959895469
2667,68,1,1,57,93851,-0.1810383650667167
2668,69,1,1,58,93851,-0.17515105849134197
2669,70,1,1,59,93851,-0.17056605437293196
2670,71,1,1,60,93851,-0.16697613945438639
2671,72,1,1,61,93851,-0.16415319336859918
2672,73,1,1,62,93851,-0.16192562563262705
2673,74,1,1,63,93851,-0.16016294348880078
2674,75,1,1,64,93851,-0.15876498821469467
2675,76,1,1,65,93851,-0.15765428932930786
2676,77,1,1,66,93851,-0.15677054166824833
2677,78,0,0,66,93851,-1.9344913471392202
2678,79,1,1,67,93851,-0.08536765600786493
2679,80,1,1,68,93851,-0.08504983763691112
2680,81,1,1,69,93851,-0.08479629651254479
2681,82,1,1,70,93851,-0.08459390302562872
2682,83,1,1,71,93851,-0.08443225596634056
2683,84,1,1,72,93851,-0.0843030990273344
2684,85,1,1,73,93851,-0.08419986789149286
2685,86,1,1,74,93851,-0.08411733669113872
2686,87,1,1,75,93851,-0.08405134074397504
2687,88,0,1,76,93851,-2.518660950207951
2688,89,1,0,76,93851,-0.13327065458080897
2689,90,1,1,77,93851,-0.3269148386840899
2690,91,1,1,78,93851,-0.2751002282445392
2691,92,0,0,78,93851,-1.5487166961948398
2692,93,0,0,78,93851,-2.0556576302142604
2693,94,1,1,79,93851,-0.08633959996384039
2694,95,1,1,80,93851,-0.07635488742416044
2695,96,1,1,81,93851,-0.06917361516950077
2696,97,1,1,82,93851,-0.06390046413469862
2697,98,1,1,83,93851,-0.05996267108524916
2698,99,1,1,84,93851,-0.05698174568561788
2699,100,1,1,85,93851,-0.05470024865642926
2700,1,1,1,1,85182,-0.052938563799075654
2701,2,0,1,2,85182,-2.9905166056676378
2702,3,1,0,2,85182,-0.09279756893812083
2703,4,0,0,2,85182,-1.5834810875517662
2704,5,1,1,3,85182,-0.14398095351417334
2705,6,1,0,3,85182,-0.11752049519368592
2706,7,0,1,4,85182,-1.5071982362586713
2707,8,0,1,5,85182,-1.0817526011962293
2708,9,0,1,6,85182,-0.7961276439850921
2709,10,0,0,6,85182,-0.6067627122193711
2710,11,0,1,7,85182,-0.9837419268164266
2711,12,0,1,8,85182,-0.7310779165363512
2712,13,0,1,9,85182,-0.5635726252532173
2713,14,0,1,10,85182,-0.4515010298765407
2714,15,0,1,11,85182,-0.3751432655316527
2715,16,0,1,12,85182,-0.32198299556465926
2716,17,1,0,12,85182,-1.3969180354678103
2717,18,0,1,13,85182,-0.15684538431403944
2718,19,0,1,14,85182,-0.14083310094574122
2719,20,0,1,15,85182,-0.1291287359260494
2720,21,0,1,16,85182,-0.12042446869404067
2721,22,0,1,17,85182,-0.11385908261340234
2722,23,0,1,18,85182,-0.10884959855939053
2723,24,0,1,19,85182,-0.10499141081212675
2724,25,0,1,20,85182,-0.10199740470247674
2725,26,0,1,21,85182,-0.09965983004612494
2726,27,0,1,22,85182,-0.09782580276303408
2727,28,0,1,23,85182,-0.09638117442326757
2728,29,0,1,24,85182,-0.09523966463265308
2729,30,0,1,25,85182,-0.09433538028732877
2730,31,0,1,26,85182,-0.09361756278426456
2731,32,1,0,26,85182,-2.42081504849076
2732,33,0,1,27,85182,-0.0558941081198267
2733,34,0,1,28,85182,-0.05561613033059594
2734,35,0,1,29,85182,-0.055394626596641634
2735,36,0,1,30,85182,-0.0552179698613804
2736,37,0,1,31,85182,-0.055076981864169164
2737,38,0,1,32,85182,-0.054964397912482095
2738,39,0,1,33,85182,-0.05487445542682244
2739,40,0,1,34,85182,-0.05480257533617807
2740,41,0,1,35,85182,-0.05474511387270508
2741,42,0,1,36,85182,-0.05469916823635291
2742,43,0,1,37,85182,-0.054662423806203314
2743,44,0,1,38,85182,-0.05463303360772704
2744,45,0,1,39,85182,-0.05460952296235586
2745,46,0,1,40,85182,-0.05459071388793908
2746,47,0,1,41,85182,-0.05457566504924846
2747,48,0,1,42,85182,-0.05456362398949975
2748,49,1,0,42,85182,-2.9357174340715355
2749,50,0,1,43,85182,-0.03607384358157203
2750,51,0,1,44,85182,-0.036068698470541435
2751,52,0,1,45,85182,-0.03606458122676147
2752,53,0,0,45,85182,-0.03606128642455946
2753,54,0,0,45,85182,-0.09498644582800424
2754,55,0,0,45,85182,-0.20010581111822845
2755,56,1,1,46,85182,-1.2183382171194361
2756,57,1,1,47,85182,-0.8024725844259737
2757,58,1,1,48,85182,-0.5457843040887267
2758,59,1,1,49,85182,-0.38914432531082643
2759,60,0,1,50,85182,-1.3732687397249246
2760,61,1,1,51,85182,-0.4394095162720281
2761,62,1,1,52,85182,-0.3513031343630701
2762,63,0,1,53,85182,-1.3738535470676292
2763,64,1,1,54,85182,-0.4056690852742726
2764,65,0,0,54,85182,-1.2170615090844166
2765,66,1,1,55,85182,-0.19201706373220326
2766,67,1,1,56,85182,-0.16911771089715952
2767,68,1,1,57,85182,-0.15262593462734853
2768,69,1,1,58,85182,-0.14051310714632081
2769,70,1,1,59,85182,-0.13147028233063907
2770,71,1,1,60,85182,-0.12462840804184923
2771,72,1,1,61,85182,-0.11939500852279648
2772,73,1,1,62,85182,-0.11535636056876322
2773,74,1,1,63,85182,-0.11221733242654816
2774,75,0,0,63,85182,-2.263807772961816
2775,76,1,1,64,85182,-0.06481636289038577
2776,77,1,1,65,85182,-0.06365325023270059
2777,78,0,0,65,85182,-2.8000088848031153
2778,79,1,1,66,85182,-0.04085990786861823
2779,80,0,0,66,85182,-3.2294644934014163
2780,81,1,1,67,85182,-0.028569635463308388
2781,82,1,1,68,85182,-0.028300958178945786
2782,83,1,1,69,85182,-0.028087724915142116
2783,84,1,1,70,85182,-0.027918210846149115
2784,85,1,1,71,85182,-0.027783271559660875
2785,86,1,1,72,85182,-0.027675739769016276
2786,87,1,1,73,85182,-0.027589975137981605
2787,88,1,1,74,85182,-0.027521524414427193
2788,89,1,0,74,85182,-0.027466862256671967
2789,90,1,1,75,85182,-0.07274162596313587
2790,91,1,1,76,85182,-0.05990513319185218
2791,92,1,1,77,85182,-0.05124182325671025
2792,93,1,1,78,85182,-0.045199539578810455
2793,94,1,1,79,85182,-0.040870697532794924
2794,95,1,1,80,85182,-0.03770121159375114
2795,96,1,1,81,85182,-0.03533947118654056
2796,97,1,1,82,85182,-0.03355456152715966
2797,98,0,0,82,85182,-3.4521458160325036
2798,99,1,1,83,85182,-0.024382375649610034
2799,100,1,1,84,85182,-0.02358216348867728
2800,1,1,1,1,91925,-0.022960478252647673
2801,2,1,0,1,91925,-0.022474623366852478
2802,3,1,0,1,91925,-0.058858283517812755
2803,4,1,1,2,91925,-0.12481321908090844
2804,5,1,1,3,91925,-0.08785112697100687
2805,6,1,0,3,91925,-0.0660605461309623
2806,7,0,1,4,91925,-2.0590579145548276
2807,8,1,0,4,91925,-0.27515815963555923
2808,9,1,0,4,91925,-0.459046103236852
2809,10,1,1,5,91925,-0.6671783770809885
2810,11,0,1,6,91925,-1.0770948971533485
2811,12,0,1,7,91925,-0.7144295030160595
2812,13,0,1,8,91925,-0.492105565787036
2813,14,0,1,9,91925,-0.35612009943846173
2814,15,0,1,10,91925,-0.2711978859489531
2815,16,1,0,10,91925,-1.6365130211672485
2816,17,0,1,11,91925,-0.1353126059343301
2817,18,0,1,12,91925,-0.11177542635760579
2818,19,1,0,12,91925,-2.3931888899605274
2819,20,0,1,13,91925,-0.06460719615003047
2820,21,0,1,14,91925,-0.0569458683903257
2821,22,0,1,15,91925,-0.05145731227041893
2822,23,0,1,16,91925,-0.04743926090287085
2823,24,0,1,17,91925,-0.044445730263299975
2824,25,0,1,18,91925,-0.04218373673390777
2825,26,0,1,19,91925,-0.040454953594312025
2826,27,0,1,20,91925,-0.03912155191457426
2827,28,1,0,20,91925,-3.286903234240941
2828,29,0,1,21,91925,-0.027586955450392223
2829,30,0,1,22,91925,-0.026997434434281892
2830,31,0,1,23,91925,-0.026534594468467634
2831,32,0,1,24,91925,-0.026169820337102807
2832,33,0,1,25,91925,-0.025881451690033034
2833,34,0,1,26,91925,-0.025652924560473443
2834,35,0,1,27,91925,-0.025471464605199674
2835,36,1,0,27,91925,-3.6885151409877155
2836,37,0,1,28,91925,-0.019539914844065247
2837,38,0,1,29,91925,-0.01945100235064665
2838,39,0,1,30,91925,-0.01938013216490725
2839,40,0,1,31,91925,-0.01932359723480293
2840,41,0,1,32,91925,-0.01927846858939494
2841,42,0,1,33,91925,-0.019242426200676597
2842,43,0,1,34,91925,-0.019213628647818337
2843,44,0,1,35,91925,-0.019190611989645445
2844,45,0,1,36,91925,-0.019172210849354006
2845,46,0,1,37,91925,-0.01915749654030445
2846,47,0,1,38,91925,-0.019145728363695585
2847,48,0,1,39,91925,-0.019136315151685596
2848,49,0,1,40,91925,-0.019128784821654525
2849,50,0,1,41,91925,-0.01912276022186417
2850,51,0,1,42,91925,-0.01911793993566861
2851,52,1,1,43,91925,-3.96687170410752
2852,53,0,0,43,91925,-0.04157781454171723
2853,54,1,1,44,91925,-2.270148034809474
2854,55,0,0,44,91925,-0.19598637094820473
2855,56,0,0,44,91925,-0.3929331739553027
2856,57,1,1,45,91925,-0.7401263566940077
2857,58,1,1,46,91925,-0.5077564541042453
2858,59,1,1,47,91925,-0.3657616001091232
2859,60,1,1,48,91925,-0.2773029206302574
2860,61,1,1,49,91925,-0.22048271356229757
2861,62,1,1,50,91925,-0.18275216904274164
2862,63,1,1,51,91925,-0.15689956256943144
2863,64,1,1,52,91925,-0.138688185563551
2864,65,1,1,53,91925,-0.12555335976660845
2865,66,1,1,54,91925,-0.1158917798049939
2866,67,1,1,55,91925,-0.10866899663154939
2867,68,1,1,56,91925,-0.10319754041282714
2868,69,1,1,57,91925,-0.09900802671707301
2869,70,1,1,58,91925,-0.09577212213680035
2870,71,1,1,59,91925,-0.09325519651241058
2871,72,1,1,60,91925,-0.0912864267121789
2872,73,1,1,61,91925,-0.0897394301598127
2873,74,1,1,62,91925,-0.08851941294315546
2874,75,1,1,63,91925,-0.0875544460640045
2875,76,1,1,64,91925,-0.086789417998682
2876,77,1,1,65,91925,-0.08618176047826373
2877,78,1,1,66,91925,-0.08569837368421601
2878,79,1,1,67,91925,-0.08531337878203765
2879,80,1,1,68,91925,-0.08500645174985542
2880,81,1,1,69,91925,-0.08476157269704337
2881,82,1,1,70,91925,-0.0845660768856654
2882,83,1,1,71,91925,-0.08440992799045834
2883,84,1,1,72,91925,-0.08428515717444907
2884,85,1,1,73,91925,-0.08418542728872751
2885,86,1,1,74,91925,-0.08410569242402592
2886,87,1,1,75,91925,-0.08404193074265386
2887,88,0,1,76,91925,-2.5187479618559507
2888,89,0,1,77,91925,-2.081350381840897
2889,90,1,1,78,91925,-0.19097596559347035
2890,91,0,0,78,91925,-1.7499949252836309
2891,92,0,0,78,91925,-2.346372179601155
2892,93,1,1,79,91925,-0.05930244710200249
2893,94,1,1,80,91925,-0.05927911234625626
2894,95,1,1,81,91925,-0.05926044336979823
2895,96,1,1,82,91925,-0.05924550622554894
2896,97,1,1,83,91925,-0.05923355428271935
2897,98,1,1,84,91925,-0.05922399052557436
2898,99,1,1,85,91925,-0.05921633748777155
2899,100,1,1,86,91925,-0.05921021325890406
2900,1,1,1,1,71427,-0.05920531232598967
2901,2,1,0,1,71427,-0.05920139026863858
2902,3,0,1,2,71427,-1.9519007897342024
2903,4,0,0,2,71427,-1.4943104774169602
2904,5,1,1,3,71427,-0.1541829699435688
2905,6,0,1,4,71427,-2.1189407966837632
2906,7,0,1,5,71427,-1.6476290939236902
2907,8,0,1,6,71427,-1.3044555599490744
2908,9,0,1,7,71427,-1.0576713448989243
2909,10,0,0,7,71427,-0.8807432774949908
2910,11,0,1,8,71427,-1.398838976744124
2911,12,1,1,9,71427,-0.39234800437523276
2912,13,1,0,9,71427,-0.34329677306994744
2913,14,0,1,10,71427,-0.7041816239403558
2914,15,0,1,11,71427,-0.5611963734929794
2915,16,0,1,12,71427,-0.463280808394197
2916,17,0,1,13,71427,-0.3950187124405331
2917,18,0,1,14,71427,-0.34649108061021383
2918,19,1,0,14,71427,-1.3185120591077597
2919,20,0,1,15,71427,-0.1671716447019774
2920,21,1,0,15,71427,-1.9567896371578102
2921,22,0,1,16,71427,-0.09004246339780297
2922,23,0,1,17,71427,-0.08336834816256182
2923,24,0,1,18,71427,-0.07837119606623183
2924,25,0,1,19,71427,-0.07458052490727532
2925,26,0,1,20,71427,-0.07167457664092232
2926,27,0,1,21,71427,-0.06942784938290028
2927,28,0,1,22,71427,-0.06767887800000541
2928,29,0,1,23,71427,-0.06630988331890748
2929,30,0,1,24,71427,-0.06523357417266687
2930,31,0,1,25,71427,-0.06438437479983973
2931,32,0,1,26,71427,-0.06371245870246227
2932,33,0,1,27,71427,-0.0631796043656402
2933,34,0,1,28,71427,-0.06275626010143853
2934,35,0,1,29,71427,-0.062419428309839736
2935,36,0,1,30,71427,-0.06215111610579563
2936,37,0,1,31,71427,-0.06193718469957856
2937,38,0,1,32,71427,-0.06176648436887536
2938,39,0,1,33,71427,-0.061630197209612256
2939,40,0,1,34,71427,-0.06152133321389757
2940,41,0,1,35,71427,-0.06143434093413645
2941,42,0,1,36,71427,-0.06136480473921574
2942,43,0,1,37,71427,-0.061309208142749504
2943,44,0,1,38,71427,-0.06126474796514043
2944,45,1,1,39,71427,-2.8235896668883993
2945,46,0,1,40,71427,-0.10405983214792419
2946,47,1,0,40,71427,-2.3147997196220844
2947,48,1,0,40,71427,-2.8282730139442878
2948,49,0,1,41,71427,-0.03945658463182124
2949,50,0,1,42,71427,-0.03944175457348318
2950,51,0,1,43,71427,-0.03942988963837944
2951,52,1,1,44,71427,-3.2531173730607477
2952,53,0,0,44,71427,-0.07361971540166694
2953,54,1,1,45,71427,-1.762009472733377
2954,55,0,0,45,71427,-0.2974991882477759
2955,56,1,1,46,71427,-0.8321626199597015
2956,57,0,0,46,71427,-0.7710112489786366
2957,58,1,1,47,71427,-0.37438223009444405
2958,59,1,1,48,71427,-0.28274646527868325
